rank,feature_id,orientation,summary,effect,null_sd,ev,abs_ev,positive_support,minimum_support
187,1361,specialized_enriched,mean,0.038464199751615524,0.010620544664561749,3.621678590774536,3.621678590774536,80,8
188,6684,specialized_enriched,mean,0.05121671408414841,0.014156777411699295,3.6178228855133057,3.6178228855133057,80,8
189,10929,specialized_enriched,mean,0.04036499559879303,0.011186023242771626,3.6085205078125,3.6085205078125,80,8
190,15408,specialized_enriched,active_fraction,0.009326797910034657,0.0025879733730107546,3.603900194168091,3.603900194168091,79,8
191,14458,specialized_enriched,mean,0.07900365442037582,0.021938933059573174,3.6010708808898926,3.6010708808898926,80,8
192,16042,specialized_enriched,mean,0.0696249008178711,0.019360633566975594,3.596209764480591,3.596209764480591,80,8
193,7784,specialized_enriched,mean,0.05155680328607559,0.014338978566229343,3.5955700874328613,3.5955700874328613,79,8
194,1639,specialized_enriched,mean,0.13243649899959564,0.03691762313246727,3.5873517990112305,3.5873517990112305,80,8
195,14407,specialized_enriched,mean,0.06690917164087296,0.01868552900850773,3.580801486968994,3.580801486968994,80,8
196,11517,specialized_enriched,active_fraction,0.011901678517460823,0.0033269179984927177,3.5773885250091553,3.5773885250091553,70,8
197,2200,specialized_enriched,mean,0.07938837260007858,0.022203514352440834,3.575486898422241,3.575486898422241,80,8
198,3823,specialized_enriched,active_fraction,0.015409579500555992,0.004311874508857727,3.573754072189331,3.573754072189331,80,8
199,16086,specialized_enriched,mean,0.15538188815116882,0.04364119470119476,3.5604407787323,3.5604407787323,80,8
200,13982,specialized_enriched,mean,0.03695410490036011,0.010379951447248459,3.5601422786712646,3.5601422786712646,79,8
201,12103,specialized_enriched,active_fraction,0.011640951968729496,0.0032744905911386013,3.555042028427124,3.555042028427124,79,8
202,468,specialized_enriched,active_fraction,0.019325237721204758,0.005438577383756638,3.5533626079559326,3.5533626079559326,80,8
203,1543,specialized_enriched,mean,0.060934774577617645,0.017171883955597878,3.548520088195801,3.548520088195801,80,8
204,15952,specialized_enriched,mean,0.08952918648719788,0.025264836847782135,3.543628215789795,3.543628215789795,80,8
205,11609,specialized_enriched,mean,0.08981844037771225,0.02535991370677948,3.5417487621307373,3.5417487621307373,80,8
